id,source,title,price,bookingUrl,final_url,status_code,category,reason,matched_keyword,elapsed_ms,domain_rule,title_token_hits,text_sample
tour_40,假日通,贺州西溪3天(别墅-食4餐),799,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267I45173936HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267I45173936HOLIDAY,200,ok,假日通 detail content found,,1302,假日通,"贺州西溪3天, 食4餐, 别墅",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_41,假日通,新兴翔顺龙山温泉3天,299,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266D81532796HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266D81532796HOLIDAY,200,ok,假日通 detail content found,,2075,假日通,新兴翔顺龙山温泉3天,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_42,假日通,金水台温泉3天(食3餐）,439,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266F45371183HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266F45371183HOLIDAY,200,ok,假日通 detail content found,,1900,假日通,"金水台温泉3天, 食3餐",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_43,假日通,英德积庆里仙湖酒店3天,499,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267U63845561HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267U63845561HOLIDAY,200,unavailable,假日通 detail shell without content,,1225,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_44,假日通,康桥温泉2天(主楼),259,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266H91474963HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266H91474963HOLIDAY,200,ok,假日通 detail content found,,2042,假日通,"康桥温泉2天, 主楼",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_45,假日通,颐和温泉2天,259,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266G32144389HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266G32144389HOLIDAY,200,unavailable,假日通 detail shell without content,,912,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_46,假日通,颐和温泉2天(豪华套房),309,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266G89591626HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266G89591626HOLIDAY,200,unavailable,假日通 detail shell without content,,780,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_47,假日通,喜运来温泉2天(1号楼),189,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267742789253HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267742789253HOLIDAY,200,ok,假日通 detail content found,,1289,假日通,"喜运来温泉2天, 1号楼",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_48,假日通,颐和温泉3天,399,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266G54881311HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266G54881311HOLIDAY,200,ok,假日通 detail content found,,1130,假日通,颐和温泉3天,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_49,假日通,康桥温泉4天,539,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267E26679727HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267E26679727HOLIDAY,200,unavailable,假日通 detail shell without content,,622,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_52,假日通,英德天鹅湖温泉3天(含早),419,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266K97695612HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266K97695612HOLIDAY,200,ok,假日通 detail content found,,1267,假日通,"英德天鹅湖温泉3天, 含早",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_53,假日通,英德英石园石头酒店3天(食4餐),399,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267B62853569HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267B62853569HOLIDAY,200,unavailable,假日通 detail shell without content,,664,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_54,假日通,喜运来温泉2天（至尊房）,249,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267771889566HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B267771889566HOLIDAY,200,unavailable,假日通 detail shell without content,,601,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_55,假日通,英德天樾王国酒店3天(食4餐),499,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266I73781734HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266I73781734HOLIDAY,200,unavailable,假日通 detail shell without content,,744,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_56,假日通,英德宝墩湖温泉3天(食6餐),399,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266N19491293HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266N19491293HOLIDAY,200,ok,假日通 detail content found,,1118,假日通,"英德宝墩湖温泉3天, 食6餐",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_57,假日通,康桥温泉3天(别墅),479,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266L29972871HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266L29972871HOLIDAY,200,ok,假日通 detail content found,,1247,假日通,"康桥温泉3天, 别墅",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_59,假日通,新丰云天海温泉2天（含餐）,229,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B265S79338495HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B265S79338495HOLIDAY,200,ok,假日通 detail content found,,1531,假日通,"新丰云天海温泉2天, 含餐",广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_60,假日通,新丰云天海3天（含餐）,379,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266428315539HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266428315539HOLIDAY,200,unavailable,假日通 detail shell without content,,1093,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_61,假日通,新丰云天海4天,569,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266721764234HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B266721764234HOLIDAY,200,ok,假日通 detail content found,,1639,假日通,新丰云天海4天,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
tour_62,假日通,新丰江源温泉2天(食2餐),199,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B265S32431913HOLIDAY,http://www.jrt365.com/tourgroup/tourgroup_ziliao.aspx?groupno=B265S32431913HOLIDAY,200,unavailable,假日通 detail shell without content,,1442,假日通,,广州市假日通国际旅行社_广州旅行社_假日通旅行社唯一官网_客服热线_020-66825678_83398139 你好 ，欢迎来到广东省内游专家：广州市假日通国际旅行社官网！ [登录] [免费注册] | 会员中心 | 非会员订单查询 | 假日通各分店电话 官方微信 官方微博 |收藏广州旅行社假日通官网 热门分类： 品质 | 海滩 | 温泉 | 休闲 | 生态 | 跨省 | 一天游 首 页 热销 自由行 包团定制 您现在所在的位置： 首页 
